benchmark,seed,context_id,n,method,true_return,proxy_score,pred_true_gap,ood,flow_residual,selected_action_mean,selected_action_energy
CartPole-v1,74,3,16,first_candidate,15.15876579284668,48.40692138671875,33.24815368652344,4.462516784667969,0.014636855572462082,-0.015064460225403309,1.2071037292480469
CartPole-v1,74,3,16,proxy_tail,21.06017303466797,60.05693054199219,38.99675750732422,7.826238632202148,0.01016948651522398,-0.33337530493736267,1.1484299898147583
CartPole-v1,74,3,16,feature_calibrated_tail,15.96829605102539,51.825199127197266,35.856903076171875,4.220416069030762,0.023924099281430244,-0.1351103037595749,1.131474494934082
CartPole-v1,74,3,16,flow_residual_tail,21.06017303466797,60.05693054199219,38.99675750732422,7.826238632202148,0.01016948651522398,-0.33337530493736267,1.1484299898147583
CartPole-v1,74,3,16,oracle_tail,53.150917053222656,58.33479690551758,5.183879852294922,7.181459426879883,0.03482672572135925,0.266371488571167,1.1639224290847778
CartPole-v1,74,3,32,first_candidate,15.15876579284668,48.40692138671875,33.24815368652344,4.462516784667969,0.014636855572462082,-0.015064460225403309,1.2071037292480469
CartPole-v1,74,3,32,proxy_tail,16.928508758544922,67.90587615966797,50.97736740112305,8.304883003234863,0.017822960391640663,0.4799250066280365,1.1503465175628662
CartPole-v1,74,3,32,feature_calibrated_tail,38.2127685546875,43.014366149902344,4.801597595214844,1.7456698417663574,0.010290712118148804,-0.06302258372306824,1.0542422533035278
CartPole-v1,74,3,32,flow_residual_tail,16.928508758544922,67.90587615966797,50.97736740112305,8.304883003234863,0.017822960391640663,0.4799250066280365,1.1503465175628662
CartPole-v1,74,3,32,oracle_tail,53.150917053222656,58.33479690551758,5.183879852294922,7.181459426879883,0.03482672572135925,0.266371488571167,1.1639224290847778
CartPole-v1,74,4,1,first_candidate,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,1,proxy_tail,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,1,feature_calibrated_tail,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,1,flow_residual_tail,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,1,oracle_tail,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,2,first_candidate,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,2,proxy_tail,24.30087661743164,47.494937896728516,23.194061279296875,5.936760902404785,0.011005067266523838,0.08282977342605591,1.1465051174163818
CartPole-v1,74,4,2,feature_calibrated_tail,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,2,flow_residual_tail,24.30087661743164,47.494937896728516,23.194061279296875,5.936760902404785,0.011005067266523838,0.08282977342605591,1.1465051174163818
CartPole-v1,74,4,2,oracle_tail,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,4,first_candidate,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,4,proxy_tail,21.953872680664062,54.720298767089844,32.76642608642578,6.426543235778809,0.018205227330327034,0.19704720377922058,1.1583307981491089
CartPole-v1,74,4,4,feature_calibrated_tail,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,4,flow_residual_tail,21.953872680664062,54.720298767089844,32.76642608642578,6.426543235778809,0.018205227330327034,0.19704720377922058,1.1583307981491089
CartPole-v1,74,4,4,oracle_tail,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,8,first_candidate,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,8,proxy_tail,15.161405563354492,55.541656494140625,40.3802490234375,6.472479343414307,0.016507567837834358,-0.28401118516921997,1.102068305015564
CartPole-v1,74,4,8,feature_calibrated_tail,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,8,flow_residual_tail,13.33964729309082,51.53715515136719,38.197509765625,5.587676048278809,0.003514289390295744,-0.2368248701095581,1.0375113487243652
CartPole-v1,74,4,8,oracle_tail,42.11149215698242,51.224517822265625,9.113025665283203,4.564329624176025,0.013150244951248169,0.23028159141540527,1.0713465213775635
CartPole-v1,74,4,16,first_candidate,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,16,proxy_tail,20.385597229003906,56.213443756103516,35.82784652709961,5.948947429656982,0.013192775659263134,0.30606919527053833,1.090149998664856
CartPole-v1,74,4,16,feature_calibrated_tail,25.30702018737793,44.30924987792969,19.002229690551758,2.340094804763794,0.01670478656888008,-0.046360187232494354,1.14553701877594
CartPole-v1,74,4,16,flow_residual_tail,20.385597229003906,56.213443756103516,35.82784652709961,5.948947429656982,0.013192775659263134,0.30606919527053833,1.090149998664856
CartPole-v1,74,4,16,oracle_tail,42.11149215698242,51.224517822265625,9.113025665283203,4.564329624176025,0.013150244951248169,0.23028159141540527,1.0713465213775635
CartPole-v1,74,4,32,first_candidate,31.495500564575195,41.27898025512695,9.783479690551758,2.4694292545318604,0.008392028510570526,0.04570596665143967,1.043103575706482
CartPole-v1,74,4,32,proxy_tail,16.945173263549805,56.22568130493164,39.28050994873047,6.6441569328308105,0.018045028671622276,-0.2748900353908539,1.0456340312957764
CartPole-v1,74,4,32,feature_calibrated_tail,25.30702018737793,44.30924987792969,19.002229690551758,2.340094804763794,0.01670478656888008,-0.046360187232494354,1.14553701877594
CartPole-v1,74,4,32,flow_residual_tail,22.909608840942383,56.16505813598633,33.25544738769531,7.026792526245117,0.011686326004564762,-0.2258346974849701,1.2130768299102783
CartPole-v1,74,4,32,oracle_tail,42.11149215698242,51.224517822265625,9.113025665283203,4.564329624176025,0.013150244951248169,0.23028159141540527,1.0713465213775635
CartPole-v1,74,5,1,first_candidate,15.993436813354492,42.74346923828125,26.750032424926758,5.622158527374268,0.006677575875073671,-0.007330265827476978,1.1279226541519165
CartPole-v1,74,5,1,proxy_tail,15.993436813354492,42.74346923828125,26.750032424926758,5.622158527374268,0.006677575875073671,-0.007330265827476978,1.1279226541519165
CartPole-v1,74,5,1,feature_calibrated_tail,15.993436813354492,42.74346923828125,26.750032424926758,5.622158527374268,0.006677575875073671,-0.007330265827476978,1.1279226541519165
CartPole-v1,74,5,1,flow_residual_tail,15.993436813354492,42.74346923828125,26.750032424926758,5.622158527374268,0.006677575875073671,-0.007330265827476978,1.1279226541519165
CartPole-v1,74,5,1,oracle_tail,15.993436813354492,42.74346923828125,26.750032424926758,5.622158527374268,0.006677575875073671,-0.007330265827476978,1.1279226541519165
CartPole-v1,74,5,2,first_candidate,15.993436813354492,42.74346923828125,26.750032424926758,5.622158527374268,0.006677575875073671,-0.007330265827476978,1.1279226541519165
CartPole-v1,74,5,2,proxy_tail,42.23274230957031,46.74384307861328,4.511100769042969,4.522335529327393,0.007768744602799416,-0.13113349676132202,1.0200239419937134
CartPole-v1,74,5,2,feature_calibrated_tail,42.23274230957031,46.74384307861328,4.511100769042969,4.522335529327393,0.007768744602799416,-0.13113349676132202,1.0200239419937134
CartPole-v1,74,5,2,flow_residual_tail,15.993436813354492,42.74346923828125,26.750032424926758,5.622158527374268,0.006677575875073671,-0.007330265827476978,1.1279226541519165
CartPole-v1,74,5,2,oracle_tail,42.23274230957031,46.74384307861328,4.511100769042969,4.522335529327393,0.007768744602799416,-0.13113349676132202,1.0200239419937134
CartPole-v1,74,5,4,first_candidate,15.993436813354492,42.74346923828125,26.750032424926758,5.622158527374268,0.006677575875073671,-0.007330265827476978,1.1279226541519165
CartPole-v1,74,5,4,proxy_tail,29.277956008911133,50.136566162109375,20.858610153198242,5.997476577758789,0.01830299384891987,0.13181722164154053,1.1729298830032349
CartPole-v1,74,5,4,feature_calibrated_tail,42.23274230957031,46.74384307861328,4.511100769042969,4.522335529327393,0.007768744602799416,-0.13113349676132202,1.0200239419937134
CartPole-v1,74,5,4,flow_residual_tail,42.23274230957031,46.74384307861328,4.511100769042969,4.522335529327393,0.007768744602799416,-0.13113349676132202,1.0200239419937134
CartPole-v1,74,5,4,oracle_tail,42.23274230957031,46.74384307861328,4.511100769042969,4.522335529327393,0.007768744602799416,-0.13113349676132202,1.0200239419937134
CartPole-v1,74,5,8,first_candidate,15.993436813354492,42.74346923828125,26.750032424926758,5.622158527374268,0.006677575875073671,-0.007330265827476978,1.1279226541519165
CartPole-v1,74,5,8,proxy_tail,15.10673713684082,57.11126708984375,42.00453186035156,8.392619132995605,0.014971903525292873,-0.2981250286102295,1.0735889673233032
CartPole-v1,74,5,8,feature_calibrated_tail,42.23274230957031,46.74384307861328,4.511100769042969,4.522335529327393,0.007768744602799416,-0.13113349676132202,1.0200239419937134
CartPole-v1,74,5,8,flow_residual_tail,15.10673713684082,57.11126708984375,42.00453186035156,8.392619132995605,0.014971903525292873,-0.2981250286102295,1.0735889673233032
CartPole-v1,74,5,8,oracle_tail,42.23274230957031,46.74384307861328,4.511100769042969,4.522335529327393,0.007768744602799416,-0.13113349676132202,1.0200239419937134
CartPole-v1,74,5,16,first_candidate,15.993436813354492,42.74346923828125,26.750032424926758,5.622158527374268,0.006677575875073671,-0.007330265827476978,1.1279226541519165
CartPole-v1,74,5,16,proxy_tail,14.204621315002441,63.54842758178711,49.343807220458984,8.85168170928955,0.02100854367017746,-0.38528501987457275,1.1779488325119019
CartPole-v1,74,5,16,feature_calibrated_tail,30.618982315063477,48.73265838623047,18.113676071166992,3.7487242221832275,0.007384149357676506,0.10925569385290146,1.1038507223129272
CartPole-v1,74,5,16,flow_residual_tail,14.204621315002441,63.54842758178711,49.343807220458984,8.85168170928955,0.02100854367017746,-0.38528501987457275,1.1779488325119019
CartPole-v1,74,5,16,oracle_tail,42.23274230957031,46.74384307861328,4.511100769042969,4.522335529327393,0.007768744602799416,-0.13113349676132202,1.0200239419937134
CartPole-v1,74,5,32,first_candidate,15.993436813354492,42.74346923828125,26.750032424926758,5.622158527374268,0.006677575875073671,-0.007330265827476978,1.1279226541519165
CartPole-v1,74,5,32,proxy_tail,14.204621315002441,63.54842758178711,49.343807220458984,8.85168170928955,0.02100854367017746,-0.38528501987457275,1.1779488325119019
CartPole-v1,74,5,32,feature_calibrated_tail,13.260557174682617,59.698307037353516,46.43775177001953,4.9467997550964355,0.01408176589757204,-0.27467232942581177,1.1740171909332275
CartPole-v1,74,5,32,flow_residual_tail,16.92859649658203,63.048973083496094,46.12037658691406,8.626636505126953,0.013642105273902416,0.43092435598373413,1.1055885553359985
CartPole-v1,74,5,32,oracle_tail,42.23274230957031,46.74384307861328,4.511100769042969,4.522335529327393,0.007768744602799416,-0.13113349676132202,1.0200239419937134
MountainCar-v0,74,0,1,first_candidate,-47.34636688232422,-42.9517822265625,4.394584655761719,5.992232799530029,0.012970871292054653,0.03906376659870148,1.1477007865905762
MountainCar-v0,74,0,1,proxy_tail,-47.34636688232422,-42.9517822265625,4.394584655761719,5.992232799530029,0.012970871292054653,0.03906376659870148,1.1477007865905762
MountainCar-v0,74,0,1,feature_calibrated_tail,-47.34636688232422,-42.9517822265625,4.394584655761719,5.992232799530029,0.012970871292054653,0.03906376659870148,1.1477007865905762
MountainCar-v0,74,0,1,flow_residual_tail,-47.34636688232422,-42.9517822265625,4.394584655761719,5.992232799530029,0.012970871292054653,0.03906376659870148,1.1477007865905762
MountainCar-v0,74,0,1,oracle_tail,-47.34636688232422,-42.9517822265625,4.394584655761719,5.992232799530029,0.012970871292054653,0.03906376659870148,1.1477007865905762
MountainCar-v0,74,0,2,first_candidate,-47.34636688232422,-42.9517822265625,4.394584655761719,5.992232799530029,0.012970871292054653,0.03906376659870148,1.1477007865905762
MountainCar-v0,74,0,2,proxy_tail,-48.963401794433594,-37.76390838623047,11.199493408203125,5.395804405212402,0.02475031465291977,-0.0950164869427681,1.0977281332015991
MountainCar-v0,74,0,2,feature_calibrated_tail,-48.963401794433594,-37.76390838623047,11.199493408203125,5.395804405212402,0.02475031465291977,-0.0950164869427681,1.0977281332015991
MountainCar-v0,74,0,2,flow_residual_tail,-48.963401794433594,-37.76390838623047,11.199493408203125,5.395804405212402,0.02475031465291977,-0.0950164869427681,1.0977281332015991
MountainCar-v0,74,0,2,oracle_tail,-47.34636688232422,-42.9517822265625,4.394584655761719,5.992232799530029,0.012970871292054653,0.03906376659870148,1.1477007865905762
MountainCar-v0,74,0,4,first_candidate,-47.34636688232422,-42.9517822265625,4.394584655761719,5.992232799530029,0.012970871292054653,0.03906376659870148,1.1477007865905762
MountainCar-v0,74,0,4,proxy_tail,-39.62216567993164,-34.92748260498047,4.694683074951172,6.581325531005859,0.026369143277406693,-0.14445193111896515,1.0063998699188232
MountainCar-v0,74,0,4,feature_calibrated_tail,-48.963401794433594,-37.76390838623047,11.199493408203125,5.395804405212402,0.02475031465291977,-0.0950164869427681,1.0977281332015991
MountainCar-v0,74,0,4,flow_residual_tail,-39.62216567993164,-34.92748260498047,4.694683074951172,6.581325531005859,0.026369143277406693,-0.14445193111896515,1.0063998699188232
MountainCar-v0,74,0,4,oracle_tail,-39.62216567993164,-34.92748260498047,4.694683074951172,6.581325531005859,0.026369143277406693,-0.14445193111896515,1.0063998699188232
MountainCar-v0,74,0,8,first_candidate,-47.34636688232422,-42.9517822265625,4.394584655761719,5.992232799530029,0.012970871292054653,0.03906376659870148,1.1477007865905762
MountainCar-v0,74,0,8,proxy_tail,-39.57414245605469,-30.36144256591797,9.212699890136719,5.946420669555664,0.003281384240835905,-0.2180977165699005,1.21726655960083
MountainCar-v0,74,0,8,feature_calibrated_tail,-39.57414245605469,-30.36144256591797,9.212699890136719,5.946420669555664,0.003281384240835905,-0.2180977165699005,1.21726655960083
MountainCar-v0,74,0,8,flow_residual_tail,-39.57414245605469,-30.36144256591797,9.212699890136719,5.946420669555664,0.003281384240835905,-0.2180977165699005,1.21726655960083
MountainCar-v0,74,0,8,oracle_tail,-39.57414245605469,-30.36144256591797,9.212699890136719,5.946420669555664,0.003281384240835905,-0.2180977165699005,1.21726655960083
MountainCar-v0,74,0,16,first_candidate,-47.34636688232422,-42.9517822265625,4.394584655761719,5.992232799530029,0.012970871292054653,0.03906376659870148,1.1477007865905762
MountainCar-v0,74,0,16,proxy_tail,-49.17774963378906,-28.50619125366211,20.671558380126953,5.610958576202393,0.019292199984192848,-0.24433448910713196,1.2137293815612793
MountainCar-v0,74,0,16,feature_calibrated_tail,-49.17774963378906,-28.50619125366211,20.671558380126953,5.610958576202393,0.019292199984192848,-0.24433448910713196,1.2137293815612793
MountainCar-v0,74,0,16,flow_residual_tail,-39.57414245605469,-30.36144256591797,9.212699890136719,5.946420669555664,0.003281384240835905,-0.2180977165699005,1.21726655960083
MountainCar-v0,74,0,16,oracle_tail,-35.11328125,-42.581573486328125,-7.468292236328125,5.441509246826172,0.0041641308926045895,0.07232937216758728,1.0629557371139526
MountainCar-v0,74,0,32,first_candidate,-47.34636688232422,-42.9517822265625,4.394584655761719,5.992232799530029,0.012970871292054653,0.03906376659870148,1.1477007865905762
MountainCar-v0,74,0,32,proxy_tail,-49.623146057128906,-20.16990089416504,29.453245162963867,7.215753555297852,0.015932928770780563,-0.38247743248939514,1.1212514638900757
